sweep,n_makers,adverse_frac,adverse_cost,elasticity,epsilon_decay,alpha,maker_rebate,taker_fee,tie_rule,tick_size,memory,priority_share,allocation_noise,maker_rebates,maker_costs,latency_cost,seed,periods,collusion_index,mean_spread,avg_profit,nash_spread,monopoly_spread,punishment_magnitude,fee_condition,net_fee,heterogeneity
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,12,500000,0.7723292613452633,0.5999549999999999,0.1371758774444524,0.2,1.0,0.33333333333333326,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,11,500000,0.7724516182260065,0.5999629999999997,0.13719112423880672,0.2,1.0,0.5,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,13,500000,0.7725259300778893,0.5999939999999998,0.13720038418002836,0.2,1.0,0.0,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,14,500000,0.7725056679844169,0.5999959999999998,0.13719785933655013,0.2,1.0,0.0,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,15,500000,0.7723279196262455,0.6000199999999998,0.13717571025390438,0.2,1.0,-0.6666666666666667,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,16,500000,0.9332993156981436,0.7999120000000001,0.15723422889158897,0.2,1.0,0.25000000000000006,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,18,500000,0.7724491841661505,0.5999609999999997,0.13719082093252885,0.2,1.0,0.33333333333333326,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,17,500000,0.7722747728959948,0.5999289999999998,0.13716908768178734,0.2,1.0,0.0,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,,0.0,19,500000,0.77236322987052,0.5999349999999998,0.13718011023557916,0.2,1.0,0.5,,,symmetric
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,1,500000,0.7649299594624972,0.5999939999999997,0.13033059280910672,0.2,1.0,0.5,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,0,500000,0.7646991804909813,0.5999129999999999,0.13030053503605413,0.2,1.0,0.5,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,4,500000,0.7648531718737477,0.5999619999999998,0.13032059162095372,0.2,1.0,0.0,,,asymmetric_cost_05
heterogeneous_makers,2,0.5,0.2,1.0,2e-05,0.125,0.0,0.0,split,,1,0.7,12.0,,"(0.0, 0.05)",0.0,14,500000,0.6307533832927102,0.624964,0.11285478446749911,0.2,1.0,0.14285714285714282,,,asymmetric_cost_05
